"class","category","indicator_name","series_name","sub_series_name","parameter","value","units","date_last_updated"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-09-13","104","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-09-20"," 88","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-09-27"," 86","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-10-04"," 74","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-10-11"," 88","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-10-18"," 70","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-10-25"," 78","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-11-01"," 78","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-11-08"," 82","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-11-15"," 76","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-11-22"," 83","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-11-29"," 60","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-12-06"," 64","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-12-13"," 75","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-12-20"," 73","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2015-12-27"," 78","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-01-03"," 69","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-01-10"," 52","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-01-17"," 71","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-01-24"," 67","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-01-31"," 77","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-02-07"," 80","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-02-14"," 49","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-02-21"," 82","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-02-28"," 70","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-03-06"," 57","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-03-13"," 66","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-03-20"," 68","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-03-27"," 83","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-04-03"," 70","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-04-10"," 61","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-04-17"," 83","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-04-24"," 63","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-05-01"," 71","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-05-08"," 82","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-05-15"," 86","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-05-22"," 75","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-05-29"," 72","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-06-05"," 66","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-06-12"," 77","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-06-19"," 76","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-06-26"," 72","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-07-03"," 85","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-07-10"," 79","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-07-17"," 79","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-07-24"," 78","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-07-31"," 82","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-08-07"," 80","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-08-14","101","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-08-21"," 77","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-08-28"," 92","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-09-04"," 79","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-09-11"," 74","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-09-18"," 86","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-09-25"," 78","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-10-02"," 70","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-10-09"," 74","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-10-16"," 86","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-10-23"," 76","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-10-30"," 70","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-11-06"," 57","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-11-13"," 80","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-11-20"," 70","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-11-27"," 69","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-12-04"," 76","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-12-11"," 69","Number","11-01-21"
"Health","Weekly deaths","By region","Other South Island regions","Other South Island regions","2016-12-18"," 83","Number","11-01-21"
